Institution ID,Number of full-time undergraduates
221795,267.0
221829,238.0
221838,5869.0
221847,9021.0
221856,493.0
221892,1315.0
221908,4480.0
221953,1890.0
221971,2742.0
221980,86.0
221999,6755.0
222026,96.0
222053,5311.0
222062,4359.0
222099,205.0
222105,129.0
222178,3452.0
222567,3953.0
222576,6622.0
222628,194.0
222673,135.0
222707,69.0
222822,3478.0
222831,5278.0
222877,206.0
222886,248.0
222938,2429.0
222983,1209.0
222992,25957.0
223001,0.0
223056,38.0
223083,387.0
223117,32.0
223214,158.0
223223,0.0
223232,13093.0
223320,2880.0
223427,12644.0
223463,1618.0
223472,386.0
223506,2573.0
223524,6868.0
223658,229.0
223667,13.0
223773,3603.0
223816,15911.0
223852,71.0
223898,2687.0
223922,922.0
224004,1454.0
224013,45.0
224110,6550.0
224147,7926.0
224156,367.0
224183,159.0
224226,2904.0
224244,256.0
224271,236.0
224305,0.0
224323,1388.0
224350,5213.0
224439,1208.0
224527,1010.0
224545,1034.0
224554,5700.0
224572,8323.0
224615,6086.0
224642,19576.0
224660,822.0
224679,1698.0
224712,0.0
224758,101.0
224776,1532.0
224828,120.0
224891,802.0
224907,126.0
224961,1555.0
225070,2496.0
225201,825.0
225247,1613.0
225308,5333.0
225371,2968.0
225399,1931.0
225414,3406.0
225423,38303.0
225432,9983.0
225502,2076.0
225511,26905.0
225520,2587.0
225548,950.0
225575,647.0
225627,5934.0
225779,151.0
225788,151.0
225849,650.0
225858,674.0
225876,342.0
225885,297.0
225991,202.0
226019,3127.0
226091,8930.0
226107,1751.0
226116,1762.0
226125,276.0
226134,9743.0
226152,4740.0
226204,4278.0
226231,2077.0
226277,965.0
226374,58.0
226383,1435.0
226408,2739.0
226471,2591.0
226578,6673.0
226587,1222.0
226675,356.0
226772,62.0
226806,3650.0
226833,4507.0
226860,119.0
226879,334.0
226903,279.0
226930,4988.0
227003,855.0
227058,70.0
227146,7711.0
227155,66.0
227182,45205.0
227191,6191.0
227216,26524.0
227225,2320.0
227243,644.0
227289,0.0
227298,368.0
227304,3028.0
227313,225.0
227322,244.0
227331,1250.0
227368,14694.0
227377,8538.0
227386,1817.0
227401,3875.0
227429,187.0
227526,6386.0
227687,1429.0
227748,368.0
227757,3895.0
227766,11617.0
227836,966.0
227845,3707.0
227854,5970.0
227863,1355.0
227881,14184.0
227924,15182.0
227979,13517.0
228042,1052.0
228088,48.0
228149,1374.0
228158,7007.0
228185,56.0
228194,0.0
228200,613.0
228219,758.0
228246,6398.0
228282,372.0
228291,15.0
228316,3569.0
228325,1397.0
228343,1404.0
228431,10328.0
228459,25911.0
228468,686.0
228486,188.0
228501,1581.0
228529,7988.0
228547,33775.0
228608,3796.0
228635,30.0
228644,946.0
228653,842.0
228680,4210.0
228699,2629.0
228705,7471.0
228723,38712.0
228769,22019.0
228778,36764.0
228787,10813.0
228796,15631.0
228802,4516.0
228866,0.0
228875,8341.0
228884,788.0
228909,0.0
228981,1187.0
229018,2625.0
229027,22635.0
229036,788.0
229063,5956.0
229115,24958.0
229151,61.0
229160,1478.0
229179,7806.0
229267,2306.0
229300,839.0
229319,3700.0
229328,909.0
229337,1562.0
229355,8104.0
229416,3236.0
229425,206.0
229504,2216.0
229522,74.0
229540,2730.0
229656,150.0
229780,4210.0
229799,4080.0
229814,5837.0
229832,1161.0
229841,5009.0
229887,1366.0
229957,179.0
230010,690.0
230038,30775.0
230047,3527.0
230056,232.0
230065,320.0
230135,82.0
230144,82.0
230162,1560.0
230171,6485.0
230199,80.0
230205,54.0
230214,373.0
230366,496.0
230384,528.0
230418,2059.0
230472,543.0
230490,1168.0
230597,3393.0
230603,6009.0
230621,729.0
230630,695.0
230676,594.0
230728,19217.0
230737,24295.0
230746,20797.0
230764,21931.0
230782,17119.0
230807,2323.0
230816,707.0
230825,172.0
230834,1938.0
230852,2378.0
230861,3394.0
230889,231.0
230898,632.0
230913,1215.0
230931,1293.0
230940,249.0
230959,2790.0
230977,547.0
230995,2647.0
231004,78.0
231059,2062.0
231068,0.0
231077,142.0
231086,565.0
231095,93.0
231147,0.0
231165,1412.0
231174,10706.0
231280,52.0
231411,878.0
231420,844.0
231536,2891.0
231554,833.0
231581,1829.0
231624,6098.0
231651,1761.0
231688,66.0
231697,2759.0
231712,4925.0
231721,77.0
231785,873.0
231828,1130.0
231837,773.0
231873,811.0
231882,2747.0
231970,0.0
232016,1308.0
232025,872.0
232043,1121.0
232052,591.0
232089,1434.0
232186,19480.0
232195,4455.0
232256,1078.0
232265,4094.0
232308,742.0
232414,8271.0
232423,18261.0
232450,5864.0
232502,530.0
232557,38762.0
232566,4254.0
232575,4144.0
232609,2192.0
232618,137.0
232672,1301.0
232681,4184.0
232706,2412.0
232724,60.0
232788,1948.0
232797,2265.0
232867,3007.0
232885,304.0
232919,480.0
232937,5541.0
232946,35721.0
232982,16867.0
233019,2266.0
233037,922.0
233082,77.0
233091,446.0
233116,3029.0
233277,8551.0
233286,62.0
233295,1300.0
233301,616.0
233310,1990.0
233329,530.0
233338,1095.0
233356,258.0
233374,3427.0
233408,343.0
233426,2316.0
233480,59.0
233541,2023.0
233611,689.0
233639,3716.0
233648,1853.0
233657,59.0
233666,29.0
233684,4975.0
233718,638.0
233754,7056.0
233772,20975.0
233842,0.0
233897,1848.0
233903,1682.0
233912,478.0
233921,25061.0
233949,4762.0
234030,21713.0
234076,15560.0
234085,1907.0
234119,134.0
234137,427.0
234155,5334.0
234164,1308.0
234173,1435.0
234191,122.0
234207,1781.0
234216,744.0
234225,69.0
234359,160.0
234377,2193.0
234401,77.0
234492,1580.0
234650,201.0
234669,10940.0
234687,58.0
234696,1995.0
234711,1722.0
234739,487.0
234784,694.0
234827,10514.0
234845,2354.0
234915,746.0
234924,218.0
234933,9330.0
234951,4185.0
234979,5111.0
235024,802.0
235088,396.0
235097,10531.0
235103,7271.0
235149,5818.0
235158,135.0
235167,4342.0
235237,5228.0
235307,172.0
235316,5350.0
235334,1727.0
235343,7425.0
235352,129.0
235422,717.0
235431,6074.0
235495,111.0
235501,707.0
235510,493.0
235529,322.0
235547,218.0
235583,254.0
235671,4929.0
235699,2947.0
235750,2595.0
235769,187.0
235954,59.0
236018,146.0
236027,188.0
236072,4220.0
236133,1250.0
236188,6158.0
236212,1122.0
236230,3248.0
236258,2012.0
236328,2476.0
236382,2549.0
236452,1340.0
236504,3986.0
236513,5825.0
236531,280.0
236577,3286.0
236595,4438.0
236610,5026.0
236638,3803.0
236656,3981.0
236692,6482.0
236708,6052.0
236744,132.0
236753,6622.0
236887,4263.0
236896,1604.0
236939,21384.0
236948,29161.0
236975,2951.0
236993,465.0
237011,13352.0
237039,3265.0
237057,1481.0
237066,2479.0
237109,3632.0
237118,840.0
237127,19.0
237136,248.0
237145,30.0
237172,155.0
237181,731.0
237215,1721.0
237242,58.0
237303,170.0
237312,1212.0
237321,196.0
237330,2576.0
237358,830.0
237367,3536.0
237385,1397.0
237419,8.0
237437,756.0
237473,161.0
237491,26.0
237525,9089.0
237543,154.0
237552,211.0
237561,84.0
237570,64.0
237598,196.0
237604,408.0
237613,85.0
237640,383.0
237686,2619.0
237701,1473.0
237729,147.0
237783,660.0
237792,3615.0
237817,1578.0
237844,99.0
237880,0.0
237899,2089.0
237905,41.0
237932,2574.0
237950,942.0
237969,1238.0
237978,67.0
237987,231.0
237996,278.0
238005,83.0
238014,1774.0
238032,23083.0
238078,1055.0
238096,40.0
238166,172.0
238175,190.0
238193,1594.0
238263,9570.0
238324,217.0
238333,1270.0
238397,1930.0
238430,2145.0
238458,3084.0
238476,3049.0
238573,129.0
238616,3508.0
238661,1907.0
238722,5682.0
238759,5089.0
238786,132.0
238810,105.0
238892,478.0
238980,1899.0
239008,1767.0
239017,1567.0
239071,867.0
239080,1652.0
239105,8438.0
239132,117.0
239169,0.0
239220,2128.0
239248,13156.0
239309,717.0
239318,2300.0
239372,3041.0
239390,839.0
239424,0.0
239442,949.0
239460,3356.0
239488,6069.0
239503,390.0
239512,598.0
239628,979.0
239637,0.0
239716,2302.0
239743,319.0
239877,55.0
239910,1520.0
239929,1086.0
240055,10019.0
240107,1904.0
240116,4038.0
240125,4415.0
240170,3322.0
240189,10165.0
240198,2414.0
240213,0.0
240240,189.0
240268,9841.0
240277,5322.0
240329,9255.0
240338,1094.0
240365,10065.0
240374,3761.0
240392,2959.0
240417,7469.0
240426,2203.0
240444,28314.0
240453,21069.0
240462,7282.0
240471,5598.0
240480,8851.0
240505,2770.0
240514,1682.0
240596,1297.0
240620,4110.0
240657,1924.0
240666,2587.0
240693,2608.0
240709,56.0
240718,2765.0
240727,9351.0
240736,1227.0
240745,1720.0
240754,2872.0
240790,787.0
240879,581.0
240985,600.0
241100,805.0
241128,804.0
241146,1113.0
241182,508.0
241191,1245.0
241216,1253.0
241225,1502.0
241304,1347.0
241331,133.0
241377,1240.0
241386,551.0
241395,558.0
241410,5795.0
241517,1934.0
241614,189.0
241720,1213.0
241739,9285.0
241766,347.0
241793,0.0
241836,1030.0
241906,300.0
241951,366.0
242042,811.0
242112,2365.0
242121,800.0
242130,484.0
242149,543.0
242316,245.0
242413,484.0
242422,22160.0
242556,861.0
242565,487.0
242583,340.0
242617,4877.0
242626,4358.0
242635,4456.0
242644,2292.0
242653,5935.0
242662,5663.0
242680,2185.0
242699,2247.0
242705,4993.0
242723,0.0
242750,168.0
242820,872.0
242884,5823.0
242945,352.0
242954,99.0
242972,4347.0
242981,1702.0
243072,3126.0
243081,0.0
243106,2720.0
243115,3624.0
243133,4776.0
243142,2864.0
243151,3469.0
243179,3263.0
243188,1441.0
243197,10814.0
243203,472.0
243212,2946.0
243221,10512.0
243346,9716.0
243407,39.0
243416,134.0
243443,4677.0
243498,0.0
243568,138.0
243577,3830.0
243586,1202.0
243601,11415.0
243638,1927.0
243647,538.0
243665,1781.0
243744,7530.0
243780,30776.0
243799,52.0
243823,165.0
243832,1017.0
243841,602.0
244011,675.0
244154,238.0
244190,90.0
244233,615.0
244279,248.0
244437,17138.0
244446,3276.0
244491,174.0
244561,428.0
244613,243.0
245032,224.0
245069,47.0
245281,54.0
245290,123.0
245342,1856.0
245421,99.0
245430,189.0
245625,1368.0
245652,415.0
245731,42.0
245777,10.0
245838,179.0
245847,118.0
245865,0.0
245883,152.0
245892,55.0
245953,2224.0
245962,727.0
245980,45.0
245999,2125.0
246008,226.0
246017,209.0
246035,374.0
246071,100.0
246202,542.0
246266,1178.0
246345,0.0
246354,5055.0
246406,32.0
246415,74.0
246460,158.0
246594,92.0
246789,0.0
246813,3204.0
246895,931.0
246974,542.0
247010,54.0
247047,209.0
247065,716.0
247153,176.0
247162,7.0
247409,531.0
247603,2402.0
247649,469.0
247700,501.0
247773,56.0
247825,18.0
247834,18044.0
247940,2754.0
248165,24.0
248192,36.0
248305,149.0
248314,50.0
248527,51.0
248606,687.0
248624,113.0
248633,76.0
248660,265.0
248703,183.0
248776,992.0
248846,166.0
248882,354.0
248925,796.0
248934,10657.0
249061,141.0
249140,1003.0
249238,419.0
249566,225.0
249609,375.0
250027,233.0
250072,108.0
250285,530.0
250407,926.0
250498,165.0
250601,676.0
250744,470.0
250832,107.0
250902,59.0
250993,410.0
251075,616.0
251251,355.0
251260,4120.0
251312,1047.0
260293,7557.0
260336,56.0
260354,117.0
260363,28.0
260372,320.0
260664,207.0
260691,1713.0
260789,626.0
260813,265.0
260901,50397.0
260910,811.0
260929,215.0
260947,29.0
260956,0.0
260965,69.0
260974,250.0
260992,614.0
261375,969.0
261384,439.0
261393,476.0
261436,1538.0
261472,673.0
261676,10.0
261685,272.0
261719,257.0
261773,75.0
261861,150.0
261931,184.0
262022,0.0
262031,5302.0
262086,3175.0
262129,946.0
262165,81.0
262235,60.0
262299,117.0
262332,2123.0
262341,1558.0
262369,199.0
262402,203.0
262457,1101.0
262466,54.0
262509,767.0
262660,120.0
362700,372.0
362782,118.0
363013,188.0
363077,236.0
363147,144.0
363165,1061.0
363387,1457.0
363439,345.0
363590,735.0
363633,997.0
363679,100.0
363712,31.0
363721,0.0
363882,84.0
363907,967.0
363916,394.0
363934,886.0
364016,5260.0
364025,8047.0
364122,6.0
364168,602.0
364317,326.0
364326,582.0
364335,999.0
364548,399.0
364575,43.0
364584,179.0
364593,46.0
364618,85.0
364627,322.0
364636,46.0
364751,182.0
364760,161.0
364812,53.0
364946,204.0
364955,1083.0
364964,121.0
364973,977.0
365055,1404.0
365073,212.0
365091,289.0
365125,178.0
365198,467.0
365204,3453.0
365213,550.0
365240,96.0
365374,1256.0
365383,203.0
365426,0.0
365453,18.0
365480,592.0
365505,50.0
365569,47.0
365693,68.0
365763,62.0
365824,459.0
365833,357.0
366003,63.0
366155,33.0
366191,2281.0
366252,5291.0
366261,284.0
366270,1060.0
366289,203.0
366340,325.0
366368,0.0
366395,18540.0
366401,5112.0
366438,94.0
366447,1112.0
366465,1964.0
366535,855.0
366544,598.0
366553,1605.0
366571,36.0
366580,427.0
366605,0.0
366623,92.0
366632,76.0
366650,483.0
366678,510.0
366696,729.0
366711,7843.0
366748,184.0
366793,0.0
366960,897.0
367024,1335.0
367051,118.0
367088,63.0
367097,97.0
367103,47.0
367112,544.0
367130,114.0
367158,141.0
367194,591.0
367316,246.0
367334,243.0
367361,41.0
367398,527.0
367431,71.0
367459,5634.0
367662,44.0
367839,90.0
367875,192.0
367884,1997.0
367909,626.0
367936,342.0
367954,0.0
367972,169.0
367981,100.0
368036,30.0
368230,164.0
368364,211.0
368407,106.0
368443,547.0
368452,383.0
368540,47.0
368601,867.0
368629,1132.0
368647,40.0
368771,90.0
368780,581.0
368805,544.0
368832,48.0
368911,1321.0
369002,0.0
369084,504.0
369109,106.0
369400,4338.0
369419,804.0
369446,93.0
369455,110.0
369516,458.0
369659,0.0
369668,241.0
369686,226.0
369695,123.0
369783,809.0
369792,20.0
369817,0.0
369862,284.0
369905,783.0
369950,126.0
371034,19.0
371052,654.0
371140,70.0
371265,1132.0
371690,497.0
371760,1723.0
371779,1513.0
371830,100.0
371928,209.0
371964,104.0
371982,894.0
372000,97.0
372028,216.0
372037,1382.0
372073,421.0
372082,468.0
372213,126411.0
372222,4569.0
372240,52.0
372329,1710.0
372356,113.0
372462,335.0
372578,326.0
372718,231.0
372772,393.0
372921,1112.0
372958,963.0
373058,419.0
373085,395.0
373119,169.0
373216,274.0
373340,75.0
373526,243.0
373605,29.0
373678,186.0
373696,129.0
373711,73.0
373784,2287.0
373827,465.0
373890,608.0
374024,0.0
374112,22.0
374316,139.0
374343,78.0
374440,35.0
374574,593.0
374592,101.0
374875,1495.0
374927,94.0
374972,571.0
374990,82.0
375106,123.0
375230,130.0
375300,354.0
375319,166.0
375373,272.0
375407,119.0
375416,604.0
375489,512.0
375540,83.0
375568,19.0
375647,55.0
375656,160.0
375683,922.0
375692,121.0
375708,245.0
375717,143.0
375726,329.0
375735,154.0
375744,361.0
375753,22.0
375762,52.0
375841,805.0
375939,460.0
375966,144.0
375984,387.0
376039,54.0
376136,320.0
376224,799.0
376242,476.0
376288,179.0
376321,2033.0
376330,517.0
376385,1165.0
376446,112.0
376631,40.0
376668,103.0
376677,148.0
376695,947.0
376987,65.0
377069,689.0
377111,859.0
377193,42.0
377218,161.0
377272,67.0
377281,87.0
377315,117.0
377342,324.0
377449,263.0
377458,388.0
377485,33.0
377546,115.0
377555,3545.0
377564,3326.0
377643,148.0
377652,309.0
377661,65.0
377670,114.0
377722,396.0
377759,36.0
378105,141.0
378406,522.0
378576,114.0
378886,269.0
378956,1052.0
379029,629.0
379135,89.0
379621,82.0
379746,40.0
379782,114.0
380067,183.0
380094,552.0
380359,436.0
380368,1301.0
380377,548.0
380401,115.0
380438,433.0
380456,186.0
380465,902.0
380474,541.0
381255,111.0
381282,153.0
381325,163.0
381334,84.0
381352,0.0
381361,117.0
381370,260.0
381404,222.0
381459,0.0
381486,32.0
381529,418.0
381617,872.0
381635,92.0
381644,191.0
381699,47.0
381705,46.0
381732,180.0
381741,131.0
381750,44.0
381787,509.0
381866,19.0
381909,874.0
381945,235.0
382063,487.0
382258,116.0
382267,73.0
382276,726.0
382416,111.0
382461,75.0
382504,614.0
382771,556.0
382780,324.0
382896,519.0
382902,86.0
382911,110.0
382957,797.0
383020,14.0
383084,2750.0
383163,754.0
383172,49.0
383190,2137.0
383251,117.0
383279,156.0
383297,253.0
383312,90.0
383330,126.0
383367,219.0
383400,54.0
383464,138.0
383507,19.0
383525,193.0
383765,8.0
383792,294.0
383899,1033.0
383950,589.0
383996,511.0
384209,959.0
384254,192.0
384306,0.0
384333,4932.0
384342,3958.0
384412,392.0
384421,58.0
385008,836.0
385132,99.0
385503,675.0
385549,317.0
385619,1091.0
386153,268.0
386472,507.0
387660,5.0
387819,59.0
387925,278.0
388043,721.0
388520,292.0
388663,98.0
389727,326.0
389860,247.0
390701,27959.0
390905,210.0
391005,281.0
391333,79.0
391546,207.0
391564,273.0
391582,261.0
391759,65.0
391810,54.0
392257,1077.0
392354,23.0
392415,866.0
392798,66.0
392840,267.0
393180,614.0
393524,167.0
393649,1795.0
393861,129.0
393977,74.0
395195,92.0
395362,1287.0
395690,945.0
397270,33.0
397942,925.0
398130,487.0
398574,2453.0
399212,6050.0
399869,830.0
399911,446.0
400080,1379.0
400187,322.0
400637,1750.0
401223,62.0
401250,0.0
401339,673.0
401481,57.0
402563,642.0
402615,419.0
402776,289.0
402800,160.0
402828,0.0
403414,42.0
403469,854.0
403478,717.0
403487,2142.0
404037,31.0
404055,275.0
404073,2268.0
404082,3392.0
404222,0.0
404338,142.0
404365,522.0
404374,302.0
404383,838.0
404426,2100.0
404499,677.0
404505,616.0
404514,574.0
404648,1358.0
404684,544.0
404718,77.0
404806,358.0
404912,1467.0
404921,409.0
404994,4288.0
405012,200.0
405021,49.0
405058,145.0
405076,238.0
405748,80.0
405854,152.0
405872,2682.0
405979,1220.0
405988,910.0
405997,2047.0
406006,1199.0
406015,6998.0
406024,800.0
406033,1280.0
406051,144.0
406149,52.0
406194,379.0
406200,3107.0
406219,293.0
406325,108.0
406361,56.0
406413,90.0
406422,124.0
406486,53.0
406495,247.0
406547,425.0
407009,2948.0
407054,257.0
407063,707.0
407090,271.0
407142,115.0
407151,124.0
407179,141.0
407285,215.0
407319,549.0
407328,166.0
407355,412.0
407391,180.0
407407,157.0
407425,188.0
407434,147.0
407452,61.0
407461,274.0
407470,240.0
407489,69.0
407504,231.0
407513,207.0
407522,40.0
407568,143.0
407577,413.0
407595,170.0
407601,87.0
407629,0.0
407683,128.0
407708,389.0
407726,79.0
407735,141.0
407832,456.0
408039,881.0
408066,169.0
408163,105.0
408312,169.0
408385,295.0
408394,623.0
408844,4075.0
408862,431.0
409032,424.0
409069,543.0
409120,199.0
409166,96.0
409193,625.0
409254,0.0
409315,19701.0
409537,79.0
409591,128.0
409616,0.0
409670,653.0
409698,4805.0
409829,410.0
409838,148.0
409874,1293.0
410070,875.0
410256,52.0
410283,904.0
410496,580.0
410502,1975.0
410520,303.0
410539,431.0
410788,436.0
410797,396.0
410964,45.0
411055,554.0
411374,950.0
411684,167.0
411754,63.0
412003,77.0
412173,532.0
412535,52.0
412544,110.0
412599,1467.0
412650,90.0
413176,45.0
413343,34.0
413413,5631.0
413617,466.0
413626,244.0
413635,682.0
413644,0.0
413680,612.0
413778,224.0
413802,738.0
413820,20.0
413839,306.0
413848,339.0
413857,592.0
413866,368.0
413884,550.0
413918,22.0
413945,127.0
413972,127.0
414054,36.0
414063,195.0
414124,336.0
414160,1695.0
414452,28.0
414461,4278.0
414489,85.0
414531,318.0
414540,272.0
414559,56.0
414568,569.0
414586,489.0
414595,89.0
414708,2915.0
414823,2051.0
414841,263.0
414869,136.0
414878,417.0
414911,1559.0
414939,335.0
414966,0.0
415039,113.0
415057,125.0
415729,19.0
415774,680.0
415987,624.0
416458,786.0
416670,161.0
416801,375.0
416962,1500.0
416971,68.0
416980,60.0
417008,98.0
417062,150.0
417105,332.0
417123,197.0
417132,926.0
417178,63.0
417187,14.0
417248,66.0
417257,53.0
417275,18.0
417318,257.0
417327,318.0
417345,0.0
417381,167.0
417406,47.0
417442,157.0
417503,288.0
417549,378.0
417576,117.0
417600,54.0
417628,71.0
417637,106.0
417646,38.0
417655,33.0
417673,23.0
417682,29.0
417716,181.0
417725,140.0
417734,155.0
417743,9.0
417752,56.0
417789,116.0
417798,36.0
417804,100.0
417831,152.0
417840,214.0
417868,37.0
417886,102.0
417901,28.0
417910,193.0
417947,35.0
417983,46.0
417992,62.0
418001,165.0
418010,57.0
418029,57.0
418038,141.0
418056,120.0
418065,300.0
418083,94.0
418126,528.0
418162,479.0
418171,55.0
418199,62.0
418205,204.0
418223,54.0
418250,105.0
418269,68.0
418278,68.0
418287,371.0
418296,553.0
418302,390.0
418320,768.0
418339,289.0
418348,247.0
418357,176.0
418384,74.0
418409,217.0
418427,140.0
418445,51.0
418454,206.0
418481,81.0
418506,66.0
418515,128.0
418524,95.0
418533,358.0
418542,145.0
418560,125.0
418588,68.0
418603,45.0
418612,34.0
418658,704.0
418676,56.0
418700,270.0
418755,95.0
418764,79.0
418773,1393.0
418782,187.0
418870,451.0
418889,163.0
418913,45.0
418968,53.0
419031,31.0
419095,79.0
419147,58.0
419156,50.0
419183,215.0
419217,199.0
419226,419.0
419235,349.0
419244,178.0
419253,266.0
419262,46.0
419271,9.0
419280,62.0
419314,28.0
419332,15.0
419341,72.0
419411,320.0
419420,122.0
419457,74.0
419484,50.0
419509,2392.0
419633,114.0
419660,664.0
419703,694.0
419712,300.0
419721,262.0
420006,660.0
420024,268.0
420042,1060.0
420103,241.0
420130,234.0
420194,135.0
420200,122.0
420246,0.0
420255,113.0
420307,8062.0
420316,434.0
420325,50.0
420343,643.0
420370,573.0
420398,9683.0
420404,425.0
420431,1408.0
420440,927.0
420459,295.0
420468,495.0
420495,538.0
420501,614.0
420538,1179.0
420556,805.0
420574,2985.0
420608,201.0
420705,0.0
420723,283.0
420866,129.0
420981,423.0
421009,368.0
421018,922.0
421513,276.0
421540,158.0
421559,130.0
421586,77.0
421610,56.0
421665,14.0
421708,1188.0
421717,29.0
421771,77.0
421832,731.0
421841,273.0
421878,81.0
421896,509.0
422020,157.0
422190,91.0
422695,363.0
422835,590.0
423120,1000.0
423397,67.0
423582,146.0
423643,0.0
423652,408.0
423980,2934.0
425250,130.0
425870,13.0
425889,292.0
425986,206.0
426314,6599.0
427025,2311.0
427308,251.0
427335,31.0
427663,323.0
427894,131.0
427919,129.0
427973,449.0
427982,279.0
427991,616.0
428000,191.0
428019,230.0
428055,432.0
428073,45.0
428125,124.0
428143,346.0
428170,1378.0
428259,304.0
428268,77.0
428286,1246.0
428295,105.0
428329,148.0
428338,0.0
428392,1062.0
428444,1147.0
429012,64.0
429085,0.0
429094,0.0
429100,70.0
429128,255.0
429599,540.0
430050,379.0
430087,752.0
430096,714.0
430148,873.0
430157,264.0
430166,174.0
430175,931.0
430184,2040.0
430218,137.0
430227,149.0
430245,699.0
430254,121.0
430263,406.0
430306,25.0
430342,157.0
430351,229.0
430360,238.0
430379,432.0
430388,401.0
430403,94.0
430421,463.0
430485,112.0
430564,36.0
430582,279.0
430591,0.0
430643,2.0
430670,17.0
430704,11.0
430795,205.0
430810,506.0
430847,48.0
430883,46.0
430908,73.0
430935,688.0
430971,111.0
430980,302.0
430999,165.0
431017,112.0
431026,2036.0
431071,72.0
431099,98.0
431105,177.0
431123,307.0
431141,2483.0
431169,114.0
431187,51.0
431196,240.0
431202,37.0
431266,56.0
431275,88.0
431284,53.0
431309,377.0
431558,317.0
431594,0.0
431600,110.0
431637,812.0
431691,40.0
431707,50.0
431716,394.0
431770,36.0
431877,37.0
431886,1067.0
431929,387.0
431956,28.0
431965,136.0
431983,128.0
432074,169.0
432117,134.0
432223,596.0
432232,757.0
432241,690.0
432269,107.0
432302,443.0
432348,0.0
432357,0.0
432384,575.0
432524,234.0
432533,1876.0
433004,275.0
433013,655.0
433040,34.0
433068,330.0
433101,529.0
433138,214.0
433165,8.0
433174,240.0
433217,0.0
433387,24576.0
433420,319.0
433466,616.0
433536,351.0
433563,260.0
433660,10384.0
433970,321.0
434016,95.0
434034,306.0
434052,706.0
434061,2519.0
434122,8.0
434140,1497.0
434159,196.0
434274,159.0
434283,75.0
434308,818.0
434317,1715.0
434344,72.0
434362,44.0
434380,90.0
434414,1135.0
434432,50.0
434441,0.0
434469,89.0
434496,55.0
434502,163.0
434520,949.0
434539,322.0
434548,380.0
434557,347.0
434566,272.0
434575,301.0
434584,148.0
434672,15217.0
434690,311.0
434715,0.0
434751,33.0
434812,182.0
434821,1001.0
434830,384.0
434900,1137.0
434937,45.0
434946,1020.0
434955,835.0
434964,585.0
434973,459.0
434982,387.0
434991,359.0
435000,59.0
436003,137.0
436012,900.0
436021,0.0
436030,43.0
436067,94.0
436094,163.0
436100,41.0
436182,311.0
436191,1169.0
436225,726.0
436261,0.0
436270,202.0
436304,1692.0
436377,0.0
436429,3189.0
436438,211.0
436465,405.0
436483,436.0
436553,351.0
436599,55.0
436614,44.0
436632,514.0
436641,305.0
436650,434.0
436702,598.0
436775,287.0
436818,2250.0
436827,657.0
436836,1140.0
437042,528.0
437051,599.0
437060,444.0
437097,1154.0
437103,5434.0
437219,543.0
437237,89.0
437316,410.0
437325,374.0
437501,119.0
437529,300.0
437556,386.0
437608,257.0
437635,256.0
437653,155.0
437662,2621.0
437705,3.0
437723,368.0
437732,1397.0
437750,195.0
437769,235.0
437778,456.0
437848,1239.0
437857,144.0
437884,68.0
437927,424.0
437936,799.0
438151,6066.0
438179,387.0
438197,572.0
438212,3412.0
438258,367.0
438267,334.0
438285,441.0
438294,210.0
438337,394.0
438382,478.0
438416,396.0
438498,2002.0
438504,4158.0
438586,1189.0
438601,402.0
438610,534.0
438629,71.0
438647,1132.0
438656,607.0
438674,114.0
438708,478.0
438735,277.0
438805,711.0
438869,474.0
438902,799.0
438984,115.0
439020,32.0
439039,255.0
439057,97.0
439118,479.0
439127,548.0
439136,384.0
439145,2529.0
439190,2238.0
439279,467.0
439288,1621.0
439297,294.0
439303,72.0
439312,65.0
439367,251.0
439394,0.0
439400,49.0
439437,244.0
439446,150.0
439455,546.0
439473,311.0
439482,505.0
439491,484.0
439507,234.0
439525,595.0
439570,754.0
439589,563.0
439613,174.0
439622,279.0
439631,38.0
439668,115.0
439686,230.0
439701,191.0
439729,22.0
439738,717.0
439747,151.0
439774,46.0
439783,79.0
439792,518.0
439817,0.0
439826,634.0
439844,61.0
439862,60.0
439871,53.0
439899,49.0
439905,62.0
439914,0.0
439932,45.0
439969,36.0
439978,162.0
439996,107.0
440004,0.0
440031,0.0
440059,678.0
440077,93.0
440086,332.0
440101,179.0
440110,669.0
440129,463.0
440147,548.0
440165,266.0
440174,151.0
440217,30.0
440226,115.0
440262,382.0
440271,485.0
440299,1266.0
440323,497.0
440332,515.0
440341,1483.0
440369,887.0
440378,172.0
440396,138.0
440402,1589.0
440411,14.0
440420,173.0
440439,961.0
440448,1409.0
440457,259.0
440466,267.0
440484,1411.0
440642,418.0
440651,1621.0
440721,240.0
440730,682.0
440749,170.0
440758,255.0
440767,608.0
440776,34.0
440794,289.0
440800,28.0
440819,119.0
440828,339.0
440846,104.0
440855,236.0
440873,1441.0
440882,267.0
440891,342.0
440907,759.0
440916,0.0
440925,581.0
440952,306.0
440989,735.0
441016,781.0
441025,732.0
441052,1407.0
441070,79.0
441089,2602.0
441104,0.0
441131,0.0
441168,132.0
441186,434.0
441195,55.0
441201,160.0
441210,379.0
441229,877.0
441238,0.0
441256,146.0
441274,199.0
441308,0.0
441317,53.0
441335,57.0
441353,16.0
441362,412.0
441371,348.0
441380,146.0
441405,136.0
441414,270.0
441423,319.0
441432,329.0
441441,450.0
